N_th,eta,sensitivity,boundary_N_th,unit_response_N_th
0.26450901803607213,0.5,2.1232235554420895,0.5,0.0
0.2654959919839679,0.5,2.1321597197000446,0.5,0.0
0.2664829659318637,0.5,2.141171422441536,0.5,0.0
0.2674699398797595,0.5,2.150259625535949,0.5,0.0
0.2684569138276553,0.5,2.1594253072528997,0.5,0.0
0.26944388777555106,0.5,2.168669462613268,0.5,0.0
0.2704308617234469,0.5,2.177993103749291,0.5,0.0
0.27141783567134264,0.5,2.1873972602739715,0.5,0.0
0.27240480961923846,0.5,2.196882979660121,0.5,0.0
0.27339178356713423,0.5,2.2064513276292805,0.5,0.0
0.27437875751503005,0.5,2.2161033885508727,0.5,0.0
0.2753657314629258,0.5,2.2258402658518635,0.5,0.0
0.27635270541082163,0.5,2.2356630824372763,0.5,0.0
0.2773396793587174,0.5,2.245572981121886,0.5,0.0
0.2783266533066132,0.5,2.2555711250734527,0.5,0.0
0.279313627254509,0.5,2.265658698267837,0.5,0.0
0.2803006012024048,0.5,2.2758369059563983,0.5,0.0
0.28128757515030056,0.5,2.286106975146031,0.5,0.0
0.2822745490981964,0.5,2.296470155092273,0.5,0.0
0.28326152304609215,0.5,2.306927717805876,0.5,0.0
0.28424849699398796,0.5,2.3174809585732867,0.5,0.0
0.28523547094188373,0.5,2.3281311964914733,0.5,0.0
0.28622244488977955,0.5,2.3388797750175767,0.5,0.0
0.2872094188376753,0.5,2.349728062533844,0.5,0.0
0.28819639278557113,0.5,2.3606774529283747,0.5,0.0
0.2891833667334669,0.5,2.371729366192162,0.5,0.0
0.2901703406813627,0.5,2.3828852490329973,0.5,0.0
0.2911573146292585,0.5,2.394146575506777,0.5,0.0
0.2921442885771543,0.5,2.4055148476667956,0.5,0.0
0.29313126252505006,0.5,2.416991596231624,0.5,0.0
0.2941182364729459,0.5,2.4285783812722053,0.5,0.0
0.29510521042084165,0.5,2.440276792918795,0.5,0.0
0.29609218436873747,0.5,2.4520884520884514,0.5,0.0
0.29707915831663323,0.5,2.464015011233735,0.5,0.0
0.29806613226452905,0.5,2.4760581551133827,0.5,0.0
0.2990531062124248,0.5,2.4882196015856795,0.5,0.0
0.30004008016032063,0.5,2.5005011024253365,0.5,0.0
0.3010270541082164,0.5,2.512904444164673,0.5,0.0
0.3020140280561122,0.5,2.5254314489599676,0.5,0.0
0.303001002004008,0.5,2.538083975483837,0.5,0.0
0.3039879759519038,0.5,2.5508639198445957,0.5,0.0
0.30497494989979956,0.5,2.563773216533511,0.5,0.0
0.3059619238476954,0.5,2.576813839400981,0.5,0.0
0.30694889779559115,0.5,2.589987802662653,0.5,0.0
0.30793587174348697,0.5,2.6032971619365615,0.5,0.0
0.30892284569138273,0.5,2.6167440153124093,0.5,0.0
0.30990981963927855,0.5,2.6303305044541667,0.5,0.0
0.3108967935871743,0.5,2.6440588157371825,0.5,0.0
0.31188376753507013,0.5,2.6579311814211133,0.5,0.0
0.3128707414829659,0.5,2.6719498808599496,0.5,0.0
0.3138577154308617,0.5,2.6861172417505514,0.5,0.0
0.3148446893787575,0.5,2.7004356414211115,0.5,0.0
0.3158316633266533,0.5,2.7149075081610454,0.5,0.0
0.31681863727454906,0.5,2.7295353225938785,0.5,0.0
0.3178056112224449,0.5,2.744321619094759,0.5,0.0
0.31879258517034065,0.5,2.759268987254277,0.5,0.0
0.31977955911823647,0.5,2.774380073390414,0.5,0.0
0.32076653306613223,0.5,2.789657582110412,0.5,0.0
0.32175350701402805,0.5,2.80510427792456,0.5,0.0
0.3227404809619238,0.5,2.820722986913881,0.5,0.0
0.32372745490981963,0.5,2.8365165984538434,0.5,0.0
0.3247144288577154,0.5,2.852488066996312,0.5,0.0
0.3257014028056112,0.5,2.868640413912044,0.5,0.0
0.326688376753507,0.5,2.884976729396119,0.5,0.0
0.3276753507014028,0.5,2.9015001744388873,0.5,0.0
0.32866232464929857,0.5,2.9182139828649953,0.5,0.0
0.3296492985971944,0.5,2.935121463443327,0.5,0.0
0.33063627254509015,0.5,2.9522260020707,0.5,0.0
0.33162324649298597,0.5,2.969531064032374,0.5,0.0
0.33261022044088173,0.5,2.9870401963425213,0.5,0.0
0.33359719438877755,0.5,3.0047570301680016,0.5,0.0
0.3345841683366733,0.5,3.0226852833388844,0.5,0.0
0.33557114228456913,0.5,3.04082876294942,0.5,0.0
0.3365581162324649,0.5,3.0591913680532135,0.5,0.0
0.3375450901803607,0.5,3.0777770924566705,0.5,0.0
0.3385320641282565,0.5,3.0965900276148814,0.5,0.0
0.3395190380761523,0.5,3.115634365634367,0.5,0.0
0.34050601202404807,0.5,3.134914402387309,0.5,0.0
0.3414929859719439,0.5,3.1544345407421455,0.5,0.0
0.34247995991983965,0.5,3.1741992939155863,0.5,0.0
0.34346693386773547,0.5,3.1942132889514774,0.5,0.0
0.34445390781563123,0.5,3.2144812703320764,0.5,0.0
0.34544088176352705,0.5,3.2350081037277145,0.5,0.0
0.3464278557114228,0.5,3.255798779891039,0.5,0.0
0.34741482965931864,0.5,3.2768584187023917,0.5,0.0
0.3484018036072144,0.5,3.2981922733732105,0.5,0.0
0.3493887775551102,0.5,3.3198057348147163,0.5,0.0
0.350375751503006,0.5,3.3417043361794723,0.5,0.0
0.3513627254509018,0.5,3.3638937575839276,0.5,0.0
0.35234969939879757,0.5,3.3863798310203244,0.5,0.0
0.3533366733466934,0.5,3.4091685454669673,0.5,0.0
0.35432364729458915,0.5,3.4322660522062116,0.5,0.0
0.35531062124248497,0.5,3.455678670360112,0.5,0.0
0.35629759519038073,0.5,3.4794128926541847,0.5,0.0
0.35728456913827655,0.5,3.5034753914203467,0.5,0.0
0.3582715430861723,0.5,3.5278730248506465,0.5,0.0
0.35925851703406814,0.5,3.5526128435141664,0.5,0.0
0.3602454909819639,0.5,3.577702097150026,0.5,0.0
0.3612324649298597,0.5,3.603148241750307,0.5,0.0
0.3622194388777555,0.5,3.6289589469473844,0.5,0.0
0.3632064128256513,0.5,3.655142103721068,0.5,0.0
0.36419338677354707,0.5,3.681705832441804,0.5,0.0
0.3651803607214429,0.5,3.708658491267187,0.5,0.0
0.36616733466933865,0.5,3.7360086849099665,0.5,0.0
0.36715430861723447,0.5,3.763765273796951,0.5,0.0
0.36814128256513023,0.5,3.7919373836391954,0.5,0.0
0.36912825651302605,0.5,3.820534415435265,0.5,0.0
0.3701152304609218,0.5,3.8495660559305698,0.5,0.0
0.37110220440881764,0.5,3.8790422885572156,0.5,0.0
0.3720891783567134,0.5,3.908973404880341,0.5,0.0
0.3730761523046092,0.5,3.9393700165785113,0.5,0.0
0.374063126252505,0.5,3.9702430679874263,0.5,0.0
0.3750501002004008,0.5,4.00160384923817,0.5,0.0
0.37603707414829657,0.5,4.033464010023036,0.5,0.0
0.3770240480961924,0.5,4.065835574024281,0.5,0.0
0.37801102204408815,0.5,4.098730954043289,0.5,0.0
0.3789979959919839,0.5,4.132162967870154,0.5,0.0
0.37998496993987974,0.5,4.166144854936338,0.5,0.0
0.3809719438877755,0.5,4.200690293795771,0.5,0.0
0.3819589178356713,0.5,4.235813420482999,0.5,0.0
0.3829458917835671,0.5,4.271528847800032,0.5,0.0
0.3839328657314629,0.5,4.307851685587257,0.5,0.0
0.38491983967935867,0.5,4.34479756203744,0.5,0.0
0.3859068136272545,0.5,4.382382646116016,0.5,0.0
0.38689378757515025,0.5,4.420623671155207,0.5,0.0
0.38788076152304607,0.5,4.459537959694355,0.5,0.0
0.38886773547094183,0.5,4.499143449643851,0.5,0.0
0.38985470941883765,0.5,4.539458721855808,0.5,0.0
0.3908416833667334,0.5,4.580503029190378,0.5,0.0
